#  day  time	GHI	DNI	DHI	Tamb	rH	WS12	WS06	WD
#  [day]  [time]	[W/m2]	[W/m2]	[W/m2]	[C]	[%]	[m/s]	[m/s]	[°]
25/11/2013 20:40	0	0.034	0	20.33	33.07	4.146	3.521	14
25/11/2013 20:50	0	0.024	0	19.28	39.39	3.178	2.526	17
25/11/2013 21:00	0	0.041	0	18.06	46.68	4.885	4.312	22
25/11/2013 21:10	0	0.085	0	17.16	51.33	5.119	4.802	28
25/11/2013 21:20	0	0.026	0	16.43	55.12	5.391	4.989	28
25/11/2013 21:30	0	0.027	0	15.88	57.27	4.268	3.819	25
25/11/2013 21:40	0	0.035	0	15.23	59.69	4.756	4.384	29
25/11/2013 21:50	0	0.03	0	14.5	63.81	4.856	4.419	23
25/11/2013 22:00	0	0.054	0	13.86	67.64	4.671	4.37	29
25/11/2013 22:10	0	0.041	0	13.45	69.47	4.024	3.708	31
25/11/2013 22:20	0	0.069	0	12.96	71.48	3.755	3.305	16
25/11/2013 22:30	0	0.047	0	12.55	74.17	3.801	3.414	26
25/11/2013 22:40	0	0.019	0	12.42	74.44	3.238	2.853	37
25/11/2013 22:50	0	0.012	0	12.35	74.73	4.273	3.891	38
25/11/2013 23:00	0	0.029	0	12.14	76.2	4.296	3.905	40
25/11/2013 23:10	0	0.019	0	11.94	77.16	4.05	3.568	28
25/11/2013 23:20	0	0.023	0	11.85	77.02	3.703	2.67	12
25/11/2013 23:30	0	0.01	0	11.53	77.27	4.345	2.822	6
25/11/2013 23:40	0	0.019	0	11.2	78.51	4.059	2.476	3
25/11/2013 23:50	0	0.051	0	10.91	79.85	3.606	2.27	359
26/11/2013 00:00	0	0.037	0	10.71	80.1	3.328	2.13	348
26/11/2013 00:10	0	0.039	0	10.5	79.87	3.334	2.409	340
26/11/2013 00:20	0	0.041	0	10.28	79.7	2.97	1.932	338
26/11/2013 00:30	0	0.058	0	10.21	80.7	1.715	1.091	330
26/11/2013 00:40	0	0.04	0	10.4	81.7	0.423	0.379	342
26/11/2013 00:50	0	0.039	0	10.37	81.8	0.484	0.567	42
26/11/2013 01:00	0	0.078	0	10.33	82.5	1.104	0.848	3
26/11/2013 01:10	0	0.019	0	10.13	83	1.039	0.821	339
26/11/2013 01:20	0	0.025	0	10.06	83.5	1.66	1.29	330
26/11/2013 01:30	0	0.019	0	9.91	83.6	2.098	1.432	322
26/11/2013 01:40	0	0.026	0	9.81	83.2	2.259	1.441	313
26/11/2013 01:50	0	0.004	0	9.66	82.8	2.377	1.515	324
26/11/2013 02:00	0	0.06	0	9.91	82.1	0.649	0.698	237
26/11/2013 02:10	0	0.021	0	10.04	81.1	0.683	0.955	160
26/11/2013 02:20	0	0.043	0	9.73	79.45	1.014	0.995	170
26/11/2013 02:30	0	0.009	0	9.61	78.62	1.527	1.386	181
26/11/2013 02:40	0	0.018	0	9.65	78.2	1.713	1.621	181
26/11/2013 02:50	0	0.02	0	9.38	76.79	1.298	1.104	158
26/11/2013 03:00	0	0.036	0	9.22	77.12	1.03	0.759	171
26/11/2013 03:10	0	0.049	0	9.33	77.83	1.353	1.194	193
26/11/2013 03:20	0	0.054	0	9.59	77.47	1.365	1.176	197
26/11/2013 03:30	0	0.028	0	9.43	77.5	1.736	1.537	191
26/11/2013 03:40	0	0.009	0	9.37	77.71	1.418	1.197	201
26/11/2013 03:50	0	0.019	0	9.4	76.91	1.196	1.09	201
26/11/2013 04:00	0	0.029	0	8.78	76.44	1.906	1.627	186
26/11/2013 04:10	0	0.009	0	8.69	77.08	2.124	1.903	184
26/11/2013 04:20	0	0.016	0	8.37	76.04	2.2	1.759	183
26/11/2013 04:30	0	0.035	0	8.22	76.29	2.155	1.79	183
26/11/2013 04:40	0	0.059	0	8.34	77.6	2.201	1.856	188
26/11/2013 04:50	0	0.016	0	8.35	77.97	2.159	1.821	189
26/11/2013 05:00	0	0.028	0	8.34	77.43	2.284	1.912	193
26/11/2013 05:10	0	0.034	0	8.59	76.56	1.99	1.662	194
26/11/2013 05:20	0	0.069	0	8.58	75.43	2.174	1.902	191
26/11/2013 05:30	0	0.046	0	8.2	76.53	2.107	1.919	196
26/11/2013 05:40	0	0.004	0.005	8.12	77.03	2.437	2.243	195
26/11/2013 05:50	1.421	0.098	1.455	7.872	75.32	3.189	2.914	191
26/11/2013 06:00	9.67	2.812	8.99	7.941	74.4	2.938	2.681	196
26/11/2013 06:10	30.22	156.6	18.85	7.917	73.4	3.296	2.996	191
26/11/2013 06:20	58.4	290.4	28.59	8.07	71.77	3.179	2.857	183
26/11/2013 06:30	96.6	433.9	37.36	8.35	70.35	3.33	3.106	184
26/11/2013 06:40	135	525.7	44.52	8.75	68.99	3.396	3.245	181
26/11/2013 06:50	178.8	615.2	49.96	9.43	67.56	3.344	3.117	177
26/11/2013 07:00	221.6	675.4	54.88	10.29	66.67	3.046	3.058	183
26/11/2013 07:10	264.6	725.4	58.74	11.1	65.28	3.508	3.328	189
26/11/2013 07:20	308.1	765.5	62.94	11.83	63.57	3.307	3.235	192
26/11/2013 07:30	351.7	799.2	66.64	12.35	61.69	4.028	3.946	186
26/11/2013 07:40	395	822	71.98	12.99	61.57	3.921	3.86	192
26/11/2013 07:50	439.3	854	73.64	13.72	58.55	3.708	3.503	199
26/11/2013 08:00	483.1	881	74.96	14.43	56.55	3.693	3.475	200
26/11/2013 08:10	527.8	910	74.75	15.35	53.66	3.714	3.578	193
26/11/2013 08:20	569.9	926	76.44	16.03	51.41	3.665	3.516	187
26/11/2013 08:30	611.5	942	78.01	16.62	48.73	3.243	3.122	183
26/11/2013 08:40	652.4	955	79.81	17.25	46.3	2.943	2.863	183
26/11/2013 08:50	693.2	970	80.1	18.08	43.04	2.617	2.537	179
26/11/2013 09:00	732.6	984	79.85	18.91	39.28	2.377	2.33	182
26/11/2013 09:10	770.2	995	80.3	19.62	36.36	1.96	1.922	187
26/11/2013 09:20	806	1004	80.5	20.42	34.31	1.803	1.676	203
26/11/2013 09:30	841	1012	81.2	21.2	32.19	1.354	1.25	178
26/11/2013 09:40	873	1017	82.7	21.88	29.87	1.636	1.51	192
26/11/2013 09:50	905	1025	82.3	22.6	27.49	1.166	1.034	196
26/11/2013 10:00	936	1032	83.2	23.12	25.9	0.874	0.884	268
26/11/2013 10:10	963	1035	84	24.38	24.16	1.394	1.336	291
26/11/2013 10:20	990	1040	84.8	24.99	21.75	1.356	1.228	322
26/11/2013 10:30	1017	1047	84.1	25.12	19.62	1.472	1.409	360
26/11/2013 10:40	1042	1054	83.8	25.58	18.22	1.785	1.702	322
26/11/2013 10:50	1064	1060	82.9	26.21	17.4	1.241	1.208	317
26/11/2013 11:00	1083	1062	82.9	26.69	16.72	0.905	0.913	237
26/11/2013 11:10	1099	1063	83.5	27.94	15.93	1.297	1.207	322
26/11/2013 11:20	1117	1066	83	27.85	15.79	1.9	1.683	39
26/11/2013 11:30	1133	1069	84	27.43	15.99	2.849	2.649	5
26/11/2013 11:40	1143	1068	85.1	27.9	15.18	2.287	2.062	17
26/11/2013 11:50	1155	1072	84.4	28.5	14.58	2.047	1.934	350
26/11/2013 12:00	1160	1069	84.8	29.11	13.84	3.148	2.85	8
26/11/2013 12:10	1167	1072	85.4	29.91	12.72	3.898	3.425	320
26/11/2013 12:20	1168	1069	85.6	29.18	13.4	2.817	2.531	354
26/11/2013 12:30	1168	1067	85.9	29.68	13.28	3.205	2.803	355
26/11/2013 12:40	1169	1069	85.6	30.46	12.23	3.985	3.499	345
26/11/2013 12:50	1165	1068	86.2	30.08	12.67	3.871	3.516	10
26/11/2013 13:00	1161	1069	85.6	30.62	11.96	3.96	3.48	1
26/11/2013 13:10	1153	1068	85.2	30.16	11.94	5.426	4.756	359
26/11/2013 13:20	1145	1070	83.5	30.5	11.36	3.928	3.437	4
26/11/2013 13:30	1134	1069	82.9	30.33	11.32	3.978	3.544	3
26/11/2013 13:40	1122	1068	83.3	30.79	11.35	5.319	4.509	1
26/11/2013 13:50	1103	1060	84.6	30.34	12.09	4.571	4.15	20
26/11/2013 14:00	1084	1054	86.2	31.31	11.83	4.771	4.091	19
26/11/2013 14:10	1062	1047	87.5	31.82	11.73	4.766	4.195	1
26/11/2013 14:20	1038	1038	88.3	31.4	12.2	5.578	4.84	15
26/11/2013 14:30	1012	1029	89	31.32	12.58	4.345	3.909	360
26/11/2013 14:40	988	1024	90	31.45	12.46	4.869	4.212	357
26/11/2013 14:50	962	1018	90.1	31.86	12.2	6.102	5.356	4
26/11/2013 15:00	933	1009	90.8	30.78	12.98	6.156	5.703	22
26/11/2013 15:10	900	1000	90.1	31.8	11.82	6.665	5.74	3
26/11/2013 15:20	873	1002	86.4	31.1	11.64	7.072	6.724	28
26/11/2013 15:30	839	993	85.6	31.55	11.09	6.811	5.906	11
26/11/2013 15:40	805	985	84.4	30.97	11.46	6.3	5.957	28
26/11/2013 15:50	767.6	973	84	31.35	11.61	7.62	6.887	24
26/11/2013 16:00	730.9	965	82.1	30.76	11.84	7.141	6.713	25
26/11/2013 16:10	694.1	957	80.3	30.81	11.35	6.267	5.812	27
26/11/2013 16:20	653.5	942	79.21	30.65	11.02	7.65	7.239	35
26/11/2013 16:30	612.4	925	79.5	30.98	10.57	7.473	6.781	26
26/11/2013 16:40	572.1	912	77.34	30.73	10.5	7.596	7.218	33
26/11/2013 16:50	529.3	891	76.53	30.69	11.25	8.85	8.44	36
26/11/2013 17:00	484.5	864	75.42	30.47	12.06	9.31	8.73	27
26/11/2013 17:10	443.5	843	73.78	30.64	11.23	8.69	7.476	301
26/11/2013 17:20	403.1	835	66.67	29.66	11.59	7.902	6.364	271
26/11/2013 17:30	360.5	813	62.5	29.62	11.01	7.698	6.072	280
26/11/2013 17:40	318.2	788.5	57.88	29.04	10.35	8.69	7.316	288
26/11/2013 17:50	275.2	755.5	53.46	28.42	9.75	9.1	7.297	284
26/11/2013 18:00	233	718.6	48.77	27.82	8.9	7.931	6.336	282
26/11/2013 18:10	191.7	674.8	43.74	27.26	9.2	7.934	6.103	279
26/11/2013 18:20	151.2	621.3	38.17	26.41	9.62	8.28	6.512	275
26/11/2013 18:30	91.5	389.8	32.12	25.86	8.96	8	6.271	275
26/11/2013 18:40	69.61	399.3	25.6	25.53	8.17	7.512	5.937	273
26/11/2013 18:50	36.82	240	17.93	25.01	7.934	7.453	5.914	273
26/11/2013 19:00	13.6	73.09	9.78	24.55	7.687	6.571	5.163	273
26/11/2013 19:10	2.09	0.154	2.015	23.94	10.43	5.846	4.65	272
26/11/2013 19:20	0	0.027	0	23.33	12.14	5.503	4.26	268
26/11/2013 19:30	0	0	0	22.79	12.9	5.611	4.194	265
26/11/2013 19:40	0	0.007	0	22.37	13	5.35	3.897	262
26/11/2013 19:50	0	0.031	0	22.01	13.24	5.435	4.075	258
26/11/2013 20:00	0	0.031	0	21.7	13.56	4.907	3.551	255
26/11/2013 20:10	0	0.006	0	21.46	14.34	4.114	2.979	251
26/11/2013 20:20	0	0.046	0	21.31	14.3	3.523	2.644	247
26/11/2013 20:30	0	0.024	0	21.15	13.66	2.129	1.44	233
26/11/2013 20:40	0	0.038	0	21.36	13.1	0.913	0.935	114
26/11/2013 20:50	0	0.014	0	21.23	13.51	1.728	1.373	104
26/11/2013 21:00	0	0.072	0	20.95	18.83	2.683	1.917	55
26/11/2013 21:10	0	0.008	0	20.59	26.38	3.858	3.343	47
26/11/2013 21:20	0	0.041	0	20.2	27.95	4.723	4.189	26
26/11/2013 21:30	0	0.075	0	19.43	29.4	5.356	4.584	23
26/11/2013 21:40	0	0.048	0	18.59	31.73	4.481	3.901	34
26/11/2013 21:50	0	0.015	0	17.89	34.15	3.78	3.281	34
26/11/2013 22:00	0	0.006	0	17.44	35.5	2.86	2.555	29
26/11/2013 22:10	0	0.009	0	17.15	35.98	3.364	2.969	29
26/11/2013 22:20	0	0.007	0	16.78	37.47	4.332	3.783	32
26/11/2013 22:30	0	0	0	16.45	38.24	3.481	3.07	40
26/11/2013 22:40	0	0.043	0	15.89	39.97	3.251	2.386	52
26/11/2013 22:50	0	0.024	0	15.61	40.57	2.72	2.079	67
26/11/2013 23:00	0	0.033	0	15.33	41.58	3.236	2.525	59
26/11/2013 23:10	0	0.019	0	15.02	42.61	3.407	2.356	61
26/11/2013 23:20	0	0.042	0	15	42.32	2.428	1.907	84
26/11/2013 23:30	0	0.001	0	14.92	41.63	2.48	1.708	76
26/11/2013 23:40	0	0.017	0	14.76	41.56	2.863	2.287	67
26/11/2013 23:50	0	0.041	0	14.28	44.05	2.681	1.921	58
27/11/2013 00:00	0	0.022	0	14.01	45.9	2.623	1.873	55
27/11/2013 00:10	0	0.032	0	13.69	46.57	2.89	1.999	65
27/11/2013 00:20	0	0.031	0	13.4	46.74	2.302	1.379	87
27/11/2013 00:30	0	0.018	0	13.15	47.43	2.269	1.242	67
27/11/2013 00:40	0	0.011	0	12.78	46.47	1.29	0.673	99
27/11/2013 00:50	0	0.019	0	12.53	46.37	1.374	0.625	101
27/11/2013 01:00	0	0.029	0	12.73	46.61	0.68	0.688	191
27/11/2013 01:10	0	0.014	0	12.67	45.29	0.743	0.806	221
27/11/2013 01:20	0	0.062	0	12.33	45.2	0.715	0.609	186
27/11/2013 01:30	0	0.009	0	12.21	44.17	1.169	1.002	206
27/11/2013 01:40	0	0.027	0	11.52	43.62	1.516	1.037	209
27/11/2013 01:50	0	0.009	0	11.3	42.87	1.386	0.935	217
27/11/2013 02:00	0	0.041	0	11.01	40.86	1.758	1.179	215
27/11/2013 02:10	0	0.042	0	10.44	36.65	1.603	1.005	192
27/11/2013 02:20	0	0.019	0	10.64	32.91	1.552	1.083	194
27/11/2013 02:30	0	0.024	0	10.47	31.04	2.222	1.799	189
27/11/2013 02:40	0	0.011	0	10.48	31.49	2.168	1.882	189
27/11/2013 02:50	0	0.039	0	10.46	32.29	1.388	1.191	211
27/11/2013 03:00	0	0.041	0	9.16	33.8	1.555	1.238	224
27/11/2013 03:10	0	0.039	0	7.954	35.14	2.017	1.514	229
27/11/2013 03:20	0	0.021	0	7.962	34.9	1.802	1.339	230
27/11/2013 03:30	0	0.013	0	7.861	35.36	2.244	1.632	226
27/11/2013 03:40	0	0.03	0	8.03	35.97	1.971	1.465	215
27/11/2013 03:50	0	0.064	0	8.13	36.26	2.353	1.54	205
27/11/2013 04:00	0	0.034	0	8.26	36.42	1.63	1.034	211
27/11/2013 04:10	0	0.049	0	8.21	36.9	1.946	1.165	206
27/11/2013 04:20	0	0.061	0	8.18	37.2	1.716	1.039	204
27/11/2013 04:30	0	0.056	0	8.17	37.76	2.331	1.573	195
27/11/2013 04:40	0	0.016	0	8.78	37.31	2.519	1.911	195
27/11/2013 04:50	0	0.039	0	9.45	37.36	3.035	2.381	194
27/11/2013 05:00	0	0.046	0	9.87	37.55	2.576	2.043	197
27/11/2013 05:10	0	0.029	0	9.83	37.45	2.415	1.71	196
27/11/2013 05:20	0	0.054	0	9.27	37.35	2.492	1.675	198
27/11/2013 05:30	0	0.01	0	8.56	37.74	1.794	1.234	212
27/11/2013 05:40	0	0.001	0	7.656	38.28	1.398	0.96	215
27/11/2013 05:50	1.363	0.067	1.37	6.917	38.83	2.009	1.571	209
27/11/2013 06:00	9.42	3.288	8.39	7.052	38.64	1.921	1.375	206
27/11/2013 06:10	33.28	205.7	18.32	7.047	37.75	1.9	1.446	212
27/11/2013 06:20	66.62	392	27.03	7.446	36.34	1.801	1.309	205
27/11/2013 06:30	102.4	500.6	34.69	8.07	35	2.295	1.732	195
27/11/2013 06:40	140.9	584.2	41.11	9.39	32.72	2.079	1.747	199
27/11/2013 06:50	182.8	653.8	46.63	10.38	31.59	2.224	2.067	196
27/11/2013 07:00	225.7	710.7	51.28	11.21	31.42	2.552	2.329	192
27/11/2013 07:10	269.4	759.7	55.11	12.38	31.31	2.139	1.915	204
27/11/2013 07:20	313	797.7	58.77	13.41	30.65	2.462	2.374	200
27/11/2013 07:30	357	831	61.87	14.62	29.81	4.29	4.126	180
27/11/2013 07:40	400.8	858	64.83	15.25	28.01	4.607	4.478	186
27/11/2013 07:50	444.9	884	67.2	15.75	25.91	4.454	4.218	188
27/11/2013 08:00	487.8	903	70.33	16.46	24.36	4.18	4.084	188
27/11/2013 08:10	530.2	922	72.14	17.38	23.36	3.906	3.829	186
27/11/2013 08:20	572.2	937	74.49	17.96	23.25	3.544	3.448	188
27/11/2013 08:30	612.3	944	78.64	18.57	21.68	3.446	3.233	195
27/11/2013 08:40	653.5	957	80.7	19.34	19.54	3.041	2.935	185
27/11/2013 08:50	693.2	968	82.4	19.98	18.62	2.999	2.842	177
27/11/2013 09:00	731.1	977	84	20.84	17.55	2.823	2.617	168
27/11/2013 09:10	769.1	988	85	21.28	16.76	2.441	2.309	170
27/11/2013 09:20	805	997	86	21.72	15.61	1.733	1.638	215
27/11/2013 09:30	839	1005	87	22.54	14.92	1.169	1.116	213
27/11/2013 09:40	872	1012	87.7	23.42	14.06	1.109	1.041	212
27/11/2013 09:50	905	1020	88.5	23.69	13.59	1.345	1.337	263
27/11/2013 10:00	935	1026	88.8	25	12.51	1.184	1.22	333
27/11/2013 10:10	964	1031	89.4	24.48	13.14	0.981	1.094	216
27/11/2013 10:20	991	1036	90.6	25.66	12.75	1.899	1.758	303
27/11/2013 10:30	1018	1041	92.4	25.98	13.39	2.843	2.566	338
27/11/2013 10:40	1041	1043	94.1	26.13	12.68	3.39	2.958	346
27/11/2013 10:50	1062	1045	95.2	26.27	12.67	3.646	3.231	354
27/11/2013 11:00	1081	1048	94.5	25.97	14.04	2.988	2.756	6
27/11/2013 11:10	1098	1052	94.2	27.08	13.91	2.294	2.084	352
27/11/2013 11:20	1114	1053	94.6	26.8	15.83	2.758	2.573	19
27/11/2013 11:30	1127	1056	93.6	28.01	13.97	2.004	1.751	335
27/11/2013 11:40	1141	1061	92.3	28.59	12.39	1.709	1.62	310
27/11/2013 11:50	1154	1067	90.6	29.57	11.24	2.376	2.193	3
27/11/2013 12:00	1164	1071	89.7	28.42	12.35	2.074	2.026	47
27/11/2013 12:10	1170	1072	89.1	29.31	11.62	2.988	2.695	20
27/11/2013 12:20	1169	1069	88.4	29.39	11.53	1.405	1.42	12
27/11/2013 12:30	1174	1075	86.7	30.18	10.4	1.869	1.718	9
27/11/2013 12:40	1173	1073	88	31.13	9.06	2.393	2.335	315
27/11/2013 12:50	1168	1071	88.9	30.95	9.22	1.052	1.109	28
27/11/2013 13:00	1165	1074	87.1	31.73	8.17	2.156	2.049	290
27/11/2013 13:10	1155	1069	87.8	30.89	8.45	2.122	2.013	144
27/11/2013 13:20	1148	1070	87.2	31.76	7.696	2.932	2.748	216
27/11/2013 13:30	1135	1066	88.1	32.31	7.287	2.541	2.384	246
27/11/2013 13:40	1121	1064	87.1	32.9	6.857	2.679	2.272	278
27/11/2013 13:50	1105	1061	87.5	32.83	6.932	2.697	2.499	317
27/11/2013 14:00	1087	1057	87.7	33.59	6.42	2.91	2.656	341
27/11/2013 14:10	1070	1056	86.9	33.99	6.077	4.196	3.716	327
27/11/2013 14:20	1050	1055	86.1	33.3	6.12	3.333	3.113	349
27/11/2013 14:30	1029	1054	84.3	33.57	5.824	3.221	2.848	315
27/11/2013 14:40	1004	1051	82.8	33.86	5.518	2.663	2.513	283
27/11/2013 14:50	979	1048	81.7	34.38	5.463	2.454	2.17	279
27/11/2013 15:00	951	1044	80.4	34.41	5.054	1.974	1.81	281
27/11/2013 15:10	917	1033	79.75	33.96	5.095	2.202	2.082	297
27/11/2013 15:20	886	1027	79.99	33.79	4.88	2.466	2.334	233
27/11/2013 15:30	852	1018	79.51	33.94	5.112	2.921	2.719	338
27/11/2013 15:40	820	1014	77.96	34.45	4.822	1.862	1.509	98
27/11/2013 15:50	782.4	1000	79.55	34.27	5.197	2.909	2.659	7
27/11/2013 16:00	744.6	987	80.5	35	5.237	3.504	3.121	308
27/11/2013 16:10	698.5	961	81.3	34.83	5.238	2.673	2.455	288
27/11/2013 16:20	654.9	938	81.9	34.15	5.801	3.859	3.503	15
27/11/2013 16:30	610.7	913	83.6	33.57	7.402	5.923	5.004	4
27/11/2013 16:40	571.6	901	81.6	33.89	7.241	6.842	5.608	358
27/11/2013 16:50	530.9	888	78.53	33.61	7.458	5.285	4.57	338
27/11/2013 17:00	489.4	873	75.09	33.6	7.428	3.745	3.187	327
27/11/2013 17:10	448.6	857	71.66	34.02	7.13	4.135	3.519	321
27/11/2013 17:20	405.7	835	67.94	33.73	6.939	3.179	2.696	320
27/11/2013 17:30	362.6	811	63.91	32.7	6.745	5.89	4.924	291
27/11/2013 17:40	320.1	782.8	60.23	31.78	6.858	7.234	6.145	289
27/11/2013 17:50	276.4	746.6	55.78	31.31	6.453	6.306	5.192	281
27/11/2013 18:00	234.5	712.8	50.09	30.52	6.097	7.232	5.69	270
27/11/2013 18:10	192.6	663.9	45.25	29.69	6.294	6.999	5.494	259
27/11/2013 18:20	151.8	609.7	39.31	28.71	6.662	7.621	5.824	258
27/11/2013 18:30	89.9	368.1	33.02	27.9	6.831	7.447	5.786	265
27/11/2013 18:40	71.36	402.2	26.17	27.25	6.57	6.753	5.286	267
27/11/2013 18:50	35.37	207.6	18.58	26.64	6.991	6.738	4.975	258
27/11/2013 19:00	14.67	79.98	10.38	26.03	7.806	6.776	4.984	257
27/11/2013 19:10	2.726	0.667	2.455	25.46	7.521	5.724	4.228	250
27/11/2013 19:20	0	0.025	0	24.97	6.783	5.434	3.895	256
27/11/2013 19:30	0	0.004	0	24.4	6.303	4.354	3.303	255
27/11/2013 19:40	0	0.001	0	23.88	5.981	4.606	3.443	259
27/11/2013 19:50	0	0	0	23.56	6.131	3.681	2.71	245
27/11/2013 20:00	0	0.02	0	23.34	5.624	3.886	2.914	231
27/11/2013 20:10	0	0.032	0	22.94	10.34	4.32	3.474	45
27/11/2013 20:20	0	0.006	0	21.81	22.22	7.86	6.999	44
27/11/2013 20:30	0	0.021	0	21.16	23.87	7.674	6.895	47
27/11/2013 20:40	0	0	0	20.34	25.26	5.747	5.186	43
27/11/2013 20:50	0	0	0	19.56	26.42	4.548	4.244	31
27/11/2013 21:00	0	0	0	18.66	29.12	4.592	4.2	30
27/11/2013 21:10	0	0	0	17.8	32.68	4.918	4.436	20
27/11/2013 21:20	0	0.043	0	17.05	36.35	5.886	4.64	11
27/11/2013 21:30	0	0.055	0	16.36	40.91	6.387	5.271	13
27/11/2013 21:40	0	0.048	0	16.06	41.84	6.476	5.547	17
27/11/2013 21:50	0	0.029	0	15.72	43.12	6.277	5.74	25
27/11/2013 22:00	0	0.024	0	15.19	46.31	6.603	6.161	32
27/11/2013 22:10	0	0.009	0	14.62	50.33	5.901	5.513	34
27/11/2013 22:20	0	0.036	0	14.02	53.96	5.996	5.665	32
27/11/2013 22:30	0	0.006	0	13.1	60.58	6.426	5.962	35
27/11/2013 22:40	0	0.039	0	12.54	65.24	5.392	4.971	42
27/11/2013 22:50	0	0.003	0	12.33	67.65	4.695	4.382	28
27/11/2013 23:00	0	0.017	0	12.14	69.22	5.119	4.652	24
27/11/2013 23:10	0	0.018	0	11.97	69.92	4.644	4.245	34
27/11/2013 23:20	0	0.064	0	11.8	70.75	4.495	4.066	36
27/11/2013 23:30	0	0.024	0	11.66	71.65	3.795	3.367	40
27/11/2013 23:40	0	0.04	0	11.5	72.59	3.616	3.27	38
27/11/2013 23:50	0	0.004	0	11.27	73.07	3.699	3.13	34
28/11/2013 00:00	0	0.012	0	11.54	69.8	4.031	3.464	26
28/11/2013 00:10	0	0.006	0	11.07	71.91	3.034	2.175	357
28/11/2013 00:20	0	0.014	0	10.78	76.66	3.288	2.234	5
28/11/2013 00:30	0	0.003	0	10.49	79.57	2.103	1.458	22
28/11/2013 00:40	0	0.039	0	10.57	80.1	1.815	1.256	91
28/11/2013 00:50	0	0.046	0	10.71	78.5	1.963	1.381	84
28/11/2013 01:00	0	0.02	0	10.48	79.84	3.057	2.612	69
28/11/2013 01:10	0	0.041	0	10.24	81.1	3.193	2.354	64
28/11/2013 01:20	0	0.043	0	10.04	82.2	3.658	2.917	65
28/11/2013 01:30	0	0.006	0	9.71	85	3.853	3.084	55
28/11/2013 01:40	0	0.031	0	9.52	86.9	3.867	2.947	59
28/11/2013 01:50	0	0.058	0	9.39	86.9	2.836	2.248	53
28/11/2013 02:00	0	0.019	0	9.44	86.3	3.029	2.156	60
28/11/2013 02:10	0	0.028	0	9.42	85.6	1.909	1.355	64
28/11/2013 02:20	0	0.032	0	9.25	85.2	0.709	0.493	16
28/11/2013 02:30	0	0.068	0	9	85.4	0.696	0.67	339
28/11/2013 02:40	0	0.047	0	8.9	85.9	0.316	0.433	312
28/11/2013 02:50	0	0.029	0	8.7	85.6	0.428	0.444	294
28/11/2013 03:00	0	0	0	8.77	86	0.69	0.657	288
28/11/2013 03:10	0	0.03	0	8.84	86.5	0.526	0.39	290
28/11/2013 03:20	0	0.015	0	8.85	86.4	0.645	0.616	251
28/11/2013 03:30	0	0.026	0	8.44	85.5	1.004	0.82	249
28/11/2013 03:40	0	0.034	0	8.21	85.5	1.077	0.918	240
28/11/2013 03:50	0	0.009	0	8.02	85.4	1.353	1.071	224
28/11/2013 04:00	0	0.031	0	8.09	85.5	0.854	0.703	229
28/11/2013 04:10	0	0.049	0	8.29	85.6	0.871	0.868	212
28/11/2013 04:20	0	0.028	0	8.11	85.1	1.273	1.122	209
28/11/2013 04:30	0	0	0	8.2	84.2	1.49	1.226	210
28/11/2013 04:40	0	0.001	0	8.14	83.6	1.855	1.522	201
28/11/2013 04:50	0	0.006	0	8.03	82.5	2.185	1.96	190
28/11/2013 05:00	0	0.038	0	7.942	78.2	2.153	1.868	194
28/11/2013 05:10	0	0.046	0	7.956	71.23	2.373	2.077	202
28/11/2013 05:20	0	0.052	0	7.953	63.51	2.317	2.068	198
28/11/2013 05:30	0	0.039	0	7.662	59.15	3.122	2.795	183
28/11/2013 05:40	0	0.04	0.008	7.446	56.61	3.31	2.975	186
28/11/2013 05:50	1.574	0.056	1.583	7.512	54.45	3.665	3.256	193
28/11/2013 06:00	10.02	2.16	9.47	7.753	52.13	2.885	2.442	202
28/11/2013 06:10	29.56	122.7	20.54	7.551	51.37	2.646	2.017	221
28/11/2013 06:20	57.88	257.2	31.81	6.964	54.04	3.197	2.484	220
28/11/2013 06:30	91.8	365.4	42.34	7.295	54.71	3.461	2.857	209
28/11/2013 06:40	128.2	448.1	51.59	8	54.22	3.219	2.824	203
28/11/2013 06:50	169	522.6	60.21	8.66	54.72	3.199	3.006	202
28/11/2013 07:00	210.5	582	67.79	9.32	58.3	3.149	2.901	201
28/11/2013 07:10	255	641.8	74.03	10.07	59.58	3.081	2.908	208
28/11/2013 07:20	298.9	689.9	79.21	11.13	58.9	3.071	2.834	206
28/11/2013 07:30	341.6	729.5	82.9	11.98	57.15	3.483	3.381	195
28/11/2013 07:40	385.6	767.5	85.6	12.59	55.12	4.183	4.067	192
28/11/2013 07:50	429.3	801	88	14.07	49	3.861	3.766	185
28/11/2013 08:00	472.3	831	88.5	15.37	42.36	3.709	3.441	168
28/11/2013 08:10	514.7	853	91	16.33	38.85	3.112	2.931	166
28/11/2013 08:20	557.1	874	92.6	17.01	36.81	2.515	2.408	180
28/11/2013 08:30	599.5	896	93.2	17.91	33.27	2.291	2.134	170
28/11/2013 08:40	640.3	912	94.6	18.82	30.74	2.227	2.005	161
28/11/2013 08:50	680.1	927	95.3	19.7	28.43	1.567	1.366	172
28/11/2013 09:00	717.7	937	97.5	20.52	26.5	1.33	1.065	141
28/11/2013 09:10	755	948	98.5	20.88	25.01	1.029	0.988	87
28/11/2013 09:20	791.4	958	99.7	21.65	23.88	1.239	0.995	113
28/11/2013 09:30	827	969	100.5	21.87	22.94	0.685	0.725	177
